SUBNO,SEX,AGEGRP,RACEGRP,WEIGHTKG,STATURE,HEADCIRC,BITCOR,BITFRONT,BITSUBN,BITCHIN,NECKCIRC,HEADBR,HEADLTH,MINFRBR,MAXFRBR,BIZYGOBR,BIGONLBR,NROOTBR,NOSEBR,LIPLTH,SUBNASAL,MENSELL,NOSEPRO,INTPUPBR,
"1,017",1,2,1,77.3,"1,656",540,329,288,280,330,"-9,999",150,185,102,113,145,120,15,34,54,47,106,19,60.0,
"1,018",1,3,1,57.4,"1,665",555,340,290,275,310,"-9,999",145,192,100,109,138,100,18,35,51,55,122,24,66.0,
"1,019",1,2,1,56.1,"1,603",540,329,283,265,292,"-9,999",146,185,101,103,133,106,12,37,53,50,117,23,62.5,
"1,020",1,2,1,87.7,"1,680",570,345,295,290,315,"-9,999",150,197,103,107,141,130,17,30,48,45,109,18,57.0,
"1,021",1,1,1,78.7,"1,645",556,347,298,290,335,"-9,999",153,188,101,109,143,115,13,36,55,52,114,20,59.5,
"1,022",2,2,1,48.6,"1,628",563,315,280,275,305,"-9,999",152,190,110,112,130,110,15,30,54,50,112,23,60.5,
"1,023",1,2,2,101.5,"1,759",570,339,315,300,339,"-9,999",142,197,98,109,137,117,14,47,56,54,123,16,65.5,
"1,024",1,2,2,123.1,"1,810",586,336,310,323,370,"-9,999",154,204,114,123,154,141,18,46,56,44,128,19,70.5,
"1,025",1,1,1,73.4,"1,732",560,345,295,294,325,"-9,999",144,191,101,105,137,111,17,32,45,44,116,18,65.0,
"1,026",1,2,1,119.4,"1,803",590,355,308,304,342,"-9,999",152,204,105,111,150,130,16,34,52,56,135,20,63.0,
"1,027",1,1,3,79.7,"1,668",566,359,305,304,335,"-9,999",151,192,105,112,143,115,15,35,48,51,114,23,64.0,
"1,028",1,2,1,99.9,"1,753",569,365,310,283,328,"-9,999",150,193,106,111,144,138,15,36,47,45,118,25,66.5,
"1,029",1,2,2,108.6,"1,810",587,361,325,306,336,"-9,999",151,204,105,114,145,119,22,45,55,55,127,22,71.0,
"1,030",1,3,2,109.7,"1,804",595,355,330,313,350,"-9,999",160,210,114,120,153,129,18,48,51,51,123,21,67.0,
"1,031",1,3,2,93.5,"1,893",578,350,315,310,350,"-9,999",148,201,103,112,144,114,17,44,52,56,134,22,68.5,
"1,032",1,1,3,73.9,"1,720",555,350,300,295,325,"-9,999",151,190,106,112,138,118,17,38,48,53,123,19,64.5,
"1,033",1,2,1,128.6,"1,836",585,350,303,295,329,"-9,999",149,200,101,110,140,121,14,30,44,57,123,27,64.5,
"1,034",1,2,3,106.8,"1,761",595,370,335,330,373,"-9,999",157,205,113,120,153,130,19,36,51,56,141,19,67.5,
"1,035",1,1,2,106.9,"1,818",575,351,315,313,350,"-9,999",151,196,102,112,148,122,18,47,47,51,126,18,64.0,
"1,036",1,2,1,105.1,"1,746",590,362,312,295,335,"-9,999",161,203,110,112,150,134,15,31,44,49,121,19,60.0,
"1,037",1,2,3,105.1,"1,745",575,365,318,295,330,"-9,999",156,202,104,110,141,115,15,35,50,56,124,22,65.0,
"1,038",1,1,2,127.5,"1,766",595,372,320,329,353,"-9,999",157,200,119,123,153,134,20,41,58,46,124,17,73.0,
"1,039",1,2,1,73.8,"1,706",560,355,315,279,301,"-9,999",142,195,101,111,131,116,17,36,51,55,137,24,67.5,
"1,040",1,2,1,104.3,"1,642",588,362,305,305,345,"-9,999",155,200,109,113,156,136,16,37,58,49,123,21,63.0,
"1,041",1,2,2,115.0,"1,878",554,350,315,320,355,"-9,999",156,194,110,118,155,120,16,45,56,46,121,15,66.5,
"1,042",1,2,2,89.9,"1,776",574,340,297,300,342,"-9,999",156,201,109,123,143,124,18,45,52,49,125,18,72.5,
"1,043",1,2,2,103.0,"1,768",585,380,315,290,325,"-9,999",160,195,110,117,144,115,14,40,53,48,127,17,64.5,
"1,044",1,1,2,106.6,"1,795",580,360,305,318,343,"-9,999",153,209,106,110,153,138,19,46,54,46,126,19,68.5,
"1,045",1,3,2,89.8,"1,809",576,350,305,293,326,"-9,999",156,194,103,109,141,113,16,41,56,58,124,20,67.5,
"1,046",1,2,2,127.0,"1,773",597,375,302,298,335,"-9,999",163,196,112,114,154,136,20,46,56,53,119,19,65.5,
"1,047",1,3,3,137.9,"1,725",577,364,326,321,362,"-9,999",159,195,110,122,155,131,18,45,51,60,124,26,73.0,
"1,048",2,2,3,65.9,"1,601",565,352,290,280,309,"-9,999",140,190,100,104,134,116,14,34,49,48,112,19,63.5,
"1,049",1,3,1,69.6,"1,749",552,335,295,280,313,"-9,999",146,185,103,110,136,115,14,33,50,54,123,18,67.5,
"1,050",1,1,3,74.9,"1,716",564,352,308,305,338,"-9,999",156,190,114,120,161,128,21,42,55,46,120,16,62.0,
"1,051",1,3,1,117.9,"1,810",537,344,303,295,335,"-9,999",150,190,110,114,147,113,15,38,54,56,121,30,64.0,
"1,052",1,2,3,64.6,"1,713",540,335,285,290,325,"-9,999",161,195,100,107,134,113,12,38,49,52,123,20,56.0,
"1,053",1,1,1,103.1,"1,799",587,340,300,291,335,"-9,999",152,201,103,107,140,125,13,31,55,51,112,22,59.0,
"1,054",1,2,3,80.0,"1,721",575,367,310,305,343,"-9,999",150,203,111,116,143,125,16,36,57,50,129,20,63.0,
"1,055",1,3,1,99.3,"1,778",561,349,310,305,335,"-9,999",146,196,106,110,142,123,15,35,54,54,115,24,66.0,
"1,056",1,2,1,91.3,"1,801",575,350,320,315,358,"-9,999",154,199,108,114,151,127,16,38,56,56,127,23,66.5,
"1,057",1,2,3,109.9,"1,805",602,381,320,310,350,"-9,999",165,191,104,110,160,140,16,35,48,54,128,18,66.5,
"1,058",1,2,1,74.5,"1,790",580,375,310,295,340,"-9,999",154,203,111,118,145,124,15,36,58,48,130,20,65.5,
"1,059",1,2,1,80.4,"1,738",569,340,300,281,315,"-9,999",145,196,100,105,128,104,14,32,45,55,120,19,62.0,
"1,060",1,1,2,98.8,"1,752",598,356,332,335,368,"-9,999",151,206,120,128,148,123,22,51,62,53,132,21,71.5,
"1,061",1,1,2,69.4,"1,708",567,340,295,280,310,"-9,999",151,198,95,105,137,105,17,43,47,48,110,20,65.5,
"1,062",1,1,3,48.8,"1,590",535,333,280,275,290,"-9,999",148,185,103,108,134,103,15,32,50,49,111,17,58.0,
"1,063",1,2,2,71.0,"1,655",566,345,295,275,300,"-9,999",146,192,103,105,131,107,13,41,51,45,109,20,63.5,
"1,064",1,2,2,134.7,"1,800",575,350,300,310,350,"-9,999",151,203,115,119,155,131,21,40,56,54,134,20,72.5,
"1,065",1,3,2,127.6,"1,782",582,345,335,325,371,"-9,999",147,201,106,124,150,114,16,40,53,48,120,17,70.0,
"1,066",1,2,1,62.1,"1,664",560,356,295,275,312,"-9,999",156,188,113,115,143,113,17,38,52,45,111,22,64.5,
"1,067",1,1,1,85.3,"1,774",568,345,309,290,323,"-9,999",145,198,97,103,136,110,18,32,45,47,115,26,62.0,
"1,068",1,3,2,86.0,"1,793",575,375,310,310,352,"-9,999",161,193,110,115,150,133,21,46,60,59,134,18,68.0,
"1,069",1,2,2,70.6,"1,847",536,339,295,285,303,"-9,999",135,191,110,113,139,100,17,38,52,46,108,16,67.5,
"1,070",1,2,3,73.1,"1,651",530,340,289,285,320,"-9,999",145,176,105,110,137,120,17,40,49,49,122,16,63.5,
"1,071",1,1,2,75.3,"1,742",579,350,318,302,332,"-9,999",145,200,107,116,145,110,15,42,53,58,128,20,67.0,
"1,072",1,1,3,79.3,"1,669",565,355,308,305,335,"-9,999",160,185,113,119,154,130,18,36,50,46,115,17,66.0,
"1,073",1,2,3,71.3,"1,742",547,360,305,296,332,"-9,999",152,184,101,111,141,115,15,35,51,59,128,20,65.0,
"1,074",1,2,3,70.0,"1,655",567,370,315,295,325,"-9,999",154,194,105,112,150,125,16,39,54,52,122,21,67.0,
"1,075",1,2,3,115.7,"1,726",565,365,320,315,340,"-9,999",152,186,101,109,151,132,15,38,56,51,117,19,67.0,
"1,076",2,2,3,58.7,"1,477",553,340,285,273,303,"-9,999",151,185,96,105,133,120,17,36,50,48,108,14,57.5,
"1,077",1,1,1,74.9,"1,769",595,368,315,300,328,"-9,999",155,210,110,114,141,112,17,34,51,60,130,18,64.5,
"1,078",1,1,2,136.4,"1,805",585,375,310,310,340,"-9,999",164,206,114,120,152,135,17,43,61,48,120,19,69.0,
"1,079",1,1,1,90.6,"1,765",589,360,310,299,325,"-9,999",145,201,105,110,140,115,14,31,45,54,130,21,62.5,
"1,080",1,2,3,75.6,"1,703",567,380,295,284,325,"-9,999",156,191,108,113,145,125,16,37,47,46,120,18,63.5,
"1,081",1,1,3,80.0,"1,664",582,365,320,310,340,"-9,999",150,202,103,112,143,123,17,38,48,47,114,20,64.0,
"1,082",1,2,3,97.1,"1,617",567,368,310,295,335,"-9,999",153,193,107,112,147,137,19,41,55,54,126,18,66.5,
"1,083",1,1,2,85.4,"1,822",580,357,315,295,330,"-9,999",152,197,106,111,141,113,15,40,51,48,127,20,64.5,
"1,084",1,2,2,106.0,"1,801",560,350,298,295,330,"-9,999",153,190,105,113,138,121,17,46,57,51,125,17,63.0,
"1,085",2,1,1,44.4,"1,515",522,325,275,256,270,"-9,999",137,176,93,99,118,98,12,28,41,47,108,18,55.5,
"1,086",2,2,2,105.4,"1,667",580,360,310,300,325,"-9,999",156,196,105,110,147,130,20,40,51,52,124,20,68.5,
"1,087",1,1,4,114.1,"1,835",625,385,320,319,370,"-9,999",164,210,102,111,150,120,15,44,58,47,123,15,67.0,
"1,088",1,1,1,72.7,"1,807",566,350,315,300,322,"-9,999",143,201,105,115,138,120,18,38,53,51,126,20,62.5,
"1,089",1,2,2,74.7,"1,745",575,340,303,295,327,"-9,999",145,200,106,112,136,111,12,37,46,52,127,15,66.0,
"1,090",1,3,3,75.5,"1,602",565,368,310,298,325,"-9,999",157,190,109,112,149,120,18,41,52,48,113,16,61.5,
"1,091",1,2,3,100.5,"1,727",585,365,320,319,355,"-9,999",155,196,110,120,151,121,16,37,54,51,126,20,69.5,
"1,092",1,1,1,62.4,"1,681",555,356,293,295,311,"-9,999",146,194,104,108,134,104,17,30,50,60,118,21,62.0,
"1,093",1,1,3,94.4,"1,698",573,355,305,282,315,"-9,999",145,192,101,105,140,115,13,36,52,52,118,19,62.0,
"1,094",1,2,3,110.2,"1,684",580,360,325,300,326,"-9,999",155,197,109,112,151,123,15,36,51,54,117,22,68.5,
"1,095",1,3,3,72.3,"1,688",566,351,305,275,290,"-9,999",152,192,108,111,145,114,15,38,44,58,130,21,71.0,
"1,096",1,2,3,91.3,"1,731",560,364,310,315,360,"-9,999",161,190,115,120,152,149,18,40,57,51,122,18,67.5,
"1,097",1,1,3,68.6,"1,724",545,340,290,285,314,"-9,999",142,186,95,106,135,105,13,34,48,54,111,19,61.5,
"1,098",1,1,3,107.7,"1,788",588,370,340,304,325,"-9,999",157,203,114,119,148,133,22,38,50,64,135,21,66.5,
"1,099",1,1,1,98.9,"1,771",561,345,305,300,345,"-9,999",146,190,105,115,145,125,16,33,44,52,116,19,60.5,
"1,100",1,1,4,78.2,"1,861",583,362,316,305,335,"-9,999",155,203,114,123,148,120,19,41,51,55,123,18,57.0,
"1,101",1,1,4,105.1,"1,752",565,340,290,291,320,"-9,999",146,187,99,106,140,116,11,41,45,46,114,16,60.0,
"1,102",1,1,1,57.9,"1,741",528,325,270,253,303,"-9,999",140,184,97,103,130,110,14,29,43,53,127,20,59.0,
"1,103",1,1,1,70.3,"1,747",600,365,310,290,330,"-9,999",145,210,104,109,132,104,14,32,45,49,122,20,67.5,
"1,104",1,1,1,69.4,"1,714",559,335,291,285,315,"-9,999",147,194,105,109,136,111,17,32,46,56,120,20,60.5,
"1,105",1,1,1,52.5,"1,695",529,350,280,270,291,"-9,999",145,176,91,95,131,102,16,37,44,45,104,20,58.0,
"1,106",1,2,3,105.7,"1,760",593,375,325,317,352,"-9,999",156,203,111,116,159,145,21,42,52,53,129,22,67.5,
"1,107",1,2,3,67.7,"1,664",553,350,301,300,338,"-9,999",146,192,103,110,136,117,20,44,58,58,126,22,61.5,
"1,108",1,2,3,92.5,"1,745",562,350,315,310,360,"-9,999",157,190,106,116,155,121,15,39,52,49,123,20,71.0,
"1,109",1,2,1,68.5,"1,733",545,320,295,275,315,"-9,999",145,193,103,109,136,112,15,33,50,43,123,17,64.0,
"1,110",1,1,1,90.9,"1,798",577,355,313,290,322,"-9,999",141,204,105,112,140,112,16,35,43,51,124,25,66.5,
"1,111",1,2,1,65.3,"1,736",565,370,310,285,325,"-9,999",153,193,103,111,142,111,18,35,49,49,125,17,60.5,
"1,112",1,2,1,77.1,"1,721",554,345,305,285,313,"-9,999",150,190,106,114,143,113,13,33,49,52,118,19,65.5,
"1,113",1,2,3,55.1,"1,645",540,350,295,295,325,"-9,999",150,183,104,111,141,117,14,39,56,50,117,18,64.0,
"1,114",1,1,1,71.5,"1,740",564,345,300,280,313,"-9,999",153,183,104,110,136,113,15,35,51,57,115,22,61.0,
"1,115",1,2,3,85.5,"1,618",570,345,300,306,355,"-9,999",155,194,105,111,149,133,16,36,50,51,128,18,61.5,
"1,116",1,1,3,96.1,"1,740",592,360,317,295,335,"-9,999",151,195,105,110,145,125,12,35,48,55,120,24,64.5,
"1,117",1,1,1,133.2,"1,773",575,350,317,315,350,"-9,999",159,199,113,120,158,145,19,40,52,48,125,19,66.5,
"1,118",1,1,1,79.3,"1,753",570,372,320,307,340,"-9,999",154,197,106,114,150,127,18,41,54,51,125,20,68.0,
"1,119",1,1,1,66.6,"1,722",560,337,307,290,320,"-9,999",142,204,104,108,137,118,13,32,47,52,123,25,57.5,
"1,120",1,2,3,83.5,"1,705",552,350,300,285,320,"-9,999",151,186,101,105,140,115,14,34,48,52,122,22,63.0,
"1,121",1,2,4,80.0,"1,775",570,342,315,320,340,"-9,999",150,201,107,117,145,125,17,43,56,60,125,19,72.0,
"1,122",1,1,1,64.0,"1,760",575,355,307,282,315,"-9,999",150,202,103,109,135,110,14,36,47,56,124,19,61.0,
"1,123",1,1,3,57.4,"1,751",535,330,290,280,305,"-9,999",141,186,100,105,129,105,12,35,51,49,114,16,58.5,
"1,124",1,1,1,84.6,"1,777",565,335,303,300,335,"-9,999",152,197,104,116,150,116,17,34,52,47,118,18,62.5,
"1,125",1,1,3,106.8,"1,812",573,365,295,290,325,"-9,999",151,190,105,110,145,117,16,35,50,56,126,23,64.5,
"1,126",1,2,1,82.9,"1,702",577,345,315,305,340,"-9,999",158,200,105,110,145,133,16,33,50,55,126,24,61.0,
"1,127",1,2,3,104.8,"1,679",566,330,305,293,335,"-9,999",146,197,101,106,137,114,16,37,53,51,115,21,61.5,
"1,128",1,1,3,87.6,"1,757",552,350,315,295,325,"-9,999",147,188,96,105,142,115,16,37,51,52,117,25,59.5,
"1,129",1,1,3,68.4,"1,741",560,360,308,295,329,"-9,999",151,195,104,112,144,122,17,36,53,52,127,19,63.5,
"1,130",1,3,3,109.4,"1,672",575,369,315,315,355,"-9,999",164,188,107,111,155,125,13,44,58,56,119,22,63.0,
"1,131",1,2,3,63.6,"1,650",545,335,299,297,330,"-9,999",153,185,103,111,148,117,17,39,55,52,123,18,65.0,
"1,132",1,1,3,57.8,"1,695",543,335,295,278,314,"-9,999",148,190,99,111,139,105,16,35,51,48,116,19,63.0,
"1,133",1,2,1,116.7,"1,853",600,400,320,309,350,"-9,999",165,204,106,113,152,133,17,37,49,50,126,17,65.0,
"1,134",1,1,1,72.7,"1,770",575,335,300,300,325,"-9,999",152,201,100,107,139,118,14,36,56,58,131,23,60.0,
"1,135",1,2,1,104.6,"1,742",573,355,310,300,330,"-9,999",155,193,112,116,145,140,15,36,46,54,117,20,66.5,
"1,136",1,2,1,143.1,"1,796",616,385,335,315,350,"-9,999",160,210,100,109,148,123,14,38,60,54,123,21,67.5,
"1,137",1,3,1,82.6,"1,693",560,345,300,290,327,"-9,999",151,193,102,108,138,120,15,36,46,55,123,20,68.0,
"1,138",1,2,1,60.7,"1,705",576,342,300,280,317,"-9,999",147,195,99,105,127,101,15,34,48,51,110,19,62.0,
"1,139",1,1,2,116.3,"1,862",595,392,315,320,352,"-9,999",159,193,111,114,153,136,15,47,55,50,124,20,63.0,
"1,140",1,3,2,123.8,"1,955",614,365,325,317,352,"-9,999",160,205,105,110,150,126,15,45,59,51,127,18,69.5,
"1,141",1,2,2,88.0,"1,780",580,335,300,315,350,"-9,999",145,203,105,112,140,123,17,44,56,57,135,16,69.0,
"1,142",1,2,3,83.9,"1,716",580,370,310,295,322,"-9,999",159,184,105,112,141,112,15,39,44,52,114,17,64.0,
"1,143",1,3,1,82.3,"1,792",610,395,344,310,343,"-9,999",164,214,114,117,151,125,20,40,55,58,130,28,68.0,
"1,144",1,1,2,102.1,"1,716",591,349,310,302,345,"-9,999",155,197,105,111,150,117,18,45,55,48,115,20,65.0,
"1,145",1,2,1,87.6,"1,739",568,345,300,295,330,"-9,999",158,196,109,114,148,125,15,35,45,59,133,19,62.0,
"1,146",1,1,1,57.9,"1,694",564,350,305,286,315,"-9,999",150,191,102,106,135,111,14,32,45,51,116,20,61.5,
"1,147",1,2,1,98.4,"1,777",583,360,315,314,353,"-9,999",157,200,112,116,155,147,15,35,42,45,116,18,65.5,
"1,148",1,1,3,82.3,"1,649",530,345,285,280,312,"-9,999",145,180,97,105,140,113,12,35,49,50,119,19,62.0,
"1,149",1,1,1,98.1,"1,851",582,355,325,305,340,"-9,999",150,200,112,118,146,133,17,34,51,53,131,19,70.5,
"1,150",1,1,1,75.5,"1,695",551,345,305,290,321,"-9,999",150,187,101,106,141,101,15,32,49,59,117,18,69.0,
"1,151",1,2,1,86.7,"1,693",583,365,315,305,335,"-9,999",153,204,104,109,145,135,16,36,52,48,116,18,65.5,
"1,152",1,1,3,95.0,"1,709",597,375,305,290,325,"-9,999",147,199,105,115,140,111,18,35,50,53,128,22,69.5,
"1,153",1,1,3,103.1,"1,675",558,345,305,310,350,"-9,999",154,190,105,113,154,139,18,41,46,45,122,18,62.0,
"1,154",1,1,2,72.4,"1,745",575,345,295,280,310,"-9,999",147,190,105,108,133,105,13,44,54,43,112,18,68.0,
"1,155",1,3,3,96.9,"1,741",583,340,320,310,340,"-9,999",152,194,110,115,151,145,18,40,47,58,134,19,72.5,
"1,156",1,1,2,77.0,"1,719",622,365,290,295,335,"-9,999",151,197,106,109,137,115,14,43,53,54,117,18,63.5,
"1,157",1,1,2,74.3,"1,725",578,351,305,295,326,"-9,999",151,202,107,114,142,120,19,43,49,44,124,17,65.0,
"1,158",1,3,3,92.3,"1,724",583,345,310,310,350,"-9,999",156,196,101,106,146,120,13,39,55,57,123,20,64.0,
"1,159",1,2,3,97.8,"1,583",583,346,318,330,363,"-9,999",156,194,105,112,157,150,17,43,58,54,126,20,67.0,
"1,160",1,1,3,96.1,"1,806",576,360,315,295,333,"-9,999",155,196,105,112,143,114,14,34,47,54,125,16,67.0,
"1,161",1,2,3,76.5,"1,700",552,362,297,290,335,"-9,999",157,185,107,113,148,113,16,39,57,56,127,17,61.5,
"1,162",1,2,1,69.2,"1,787",565,345,293,289,331,"-9,999",145,192,99,101,137,120,18,36,50,47,115,21,63.0,
"1,163",1,1,1,72.3,"1,801",577,365,305,285,300,"-9,999",152,194,110,117,144,116,19,35,46,52,127,21,64.0,
"1,164",1,2,1,149.2,"1,692",581,360,315,305,340,"-9,999",151,194,106,110,155,140,14,35,52,46,122,22,67.5,
"1,165",1,2,2,78.1,"1,762",594,388,315,303,345,"-9,999",163,198,113,117,150,128,19,42,48,57,140,20,71.5,
"1,166",1,2,1,114.4,"1,727",577,350,310,290,340,"-9,999",153,200,102,109,147,116,14,33,52,52,118,21,63.0,
"1,167",1,3,1,73.4,"1,624",567,348,309,295,320,"-9,999",151,197,107,109,136,120,16,37,46,52,116,20,61.5,
"1,168",1,2,2,133.8,"1,909",608,370,312,305,345,"-9,999",155,205,106,111,142,113,17,43,49,60,128,18,70.5,
"1,169",2,1,2,84.2,"1,571",567,340,305,289,315,"-9,999",147,190,98,101,133,105,15,37,50,49,102,16,60.5,
"1,170",1,3,1,78.5,"1,795",567,353,304,292,320,"-9,999",151,192,100,104,130,111,12,38,51,56,123,21,64.5,
"1,171",1,2,1,78.8,"1,790",557,340,303,293,340,"-9,999",158,185,107,117,150,126,16,36,53,54,129,22,67.0,
"1,172",1,1,3,88.7,"1,669",585,360,315,305,350,"-9,999",161,196,102,112,152,126,17,39,55,53,117,21,66.0,
"1,173",1,2,2,79.2,"1,685",583,335,310,315,335,"-9,999",161,204,108,118,147,133,20,50,53,50,117,21,75.5,
"1,174",1,2,3,117.9,"1,695",585,365,315,310,361,"-9,999",156,192,105,108,147,125,17,42,56,55,125,17,67.0,
"1,175",1,2,2,93.6,"1,750",565,330,300,297,340,"-9,999",150,199,100,111,140,134,18,39,48,48,125,19,69.5,
"1,176",1,1,3,87.8,"1,740",546,360,305,295,330,"-9,999",152,180,105,111,143,115,15,34,54,47,115,21,64.5,
"1,177",1,1,3,70.1,"1,760",565,370,308,285,305,"-9,999",162,190,107,113,147,117,17,39,47,56,134,21,60.5,
"1,178",1,1,3,77.6,"1,634",570,330,311,295,314,"-9,999",145,194,104,110,142,115,16,34,51,52,121,21,62.5,
"1,179",1,2,2,119.6,"1,800",635,380,330,320,375,"-9,999",161,223,114,122,155,150,18,51,54,52,136,20,69.5,
"1,180",1,2,2,111.3,"1,890",576,350,308,310,340,"-9,999",145,199,101,114,140,120,19,43,56,52,132,18,71.0,
"1,181",1,1,2,119.4,"1,737",577,373,305,310,350,"-9,999",163,193,104,115,157,145,17,43,51,51,126,20,68.5,
"1,182",1,1,1,67.6,"1,721",566,350,304,290,321,"-9,999",146,196,102,110,140,111,16,35,43,51,121,23,63.0,
"1,183",1,1,1,96.5,"1,700",576,345,295,302,330,"-9,999",153,190,108,119,146,121,17,38,49,49,113,19,66.0,
"1,185",1,1,3,76.2,"1,740",573,360,309,293,337,"-9,999",154,200,106,113,143,117,19,38,50,52,129,20,60.5,
"1,186",2,1,3,102.1,"1,690",565,350,305,307,330,"-9,999",142,190,103,115,141,111,14,37,49,46,108,16,66.5,
"1,187",1,2,1,73.6,"1,724",565,345,295,290,325,"-9,999",151,194,103,109,138,117,16,39,55,49,127,20,60.0,
"1,188",1,2,3,130.1,"1,778",594,360,309,320,352,"-9,999",155,203,114,118,158,142,18,40,50,51,124,20,70.0,
"1,189",1,1,3,70.1,"1,701",545,345,296,275,305,"-9,999",140,186,97,104,137,112,16,38,47,54,118,20,63.0,
"1,190",1,2,2,95.3,"1,840",570,345,300,293,330,"-9,999",152,190,105,110,141,106,13,46,58,53,109,21,65.0,
"1,191",1,1,1,108.7,"1,792",555,355,305,298,333,"-9,999",146,192,103,113,142,130,19,34,47,49,118,17,62.0,
"1,192",1,2,1,70.1,"1,613",566,340,295,276,315,"-9,999",150,195,101,105,132,106,13,31,56,50,112,21,62.0,
"1,193",1,3,2,72.2,"1,715",567,332,312,315,345,"-9,999",150,194,102,109,146,129,19,42,51,47,117,20,61.5,
"1,194",1,2,2,92.0,"1,727",575,340,319,320,360,"-9,999",152,196,107,116,150,116,15,45,55,52,123,17,67.0,
"1,195",1,1,2,81.6,"1,780",575,355,310,300,335,"-9,999",154,199,108,118,144,120,18,45,58,49,125,19,70.0,
"1,196",1,1,2,55.8,"1,725",531,325,290,270,301,"-9,999",140,186,95,101,125,98,18,41,53,54,118,18,65.0,
"1,197",1,3,3,80.4,"1,743",580,375,312,303,343,"-9,999",163,190,105,114,149,134,18,40,47,59,143,21,64.5,
"1,198",1,1,3,99.4,"1,772",542,350,303,295,322,"-9,999",146,190,99,105,146,121,15,34,51,56,122,23,66.5,
"1,199",1,1,2,100.2,"1,742",571,355,300,295,330,"-9,999",150,202,98,106,136,114,18,45,57,49,127,23,57.5,
"1,200",1,1,2,81.5,"1,811",587,350,307,314,350,"-9,999",151,201,106,117,141,117,20,46,53,53,128,21,68.0,
"1,201",1,2,3,80.7,"1,750",569,370,305,295,320,"-9,999",152,195,107,115,144,115,19,38,51,58,134,21,67.0,
"1,202",1,2,2,113.7,"1,796",575,345,310,305,351,"-9,999",149,201,102,110,145,117,16,42,54,52,123,18,69.5,
"1,203",1,2,3,117.0,"1,601",584,357,318,330,370,"-9,999",158,195,115,124,160,145,20,40,50,54,129,19,63.0,
"1,204",1,2,3,88.9,"1,718",560,360,315,300,335,"-9,999",155,184,100,104,145,125,14,40,53,57,117,25,61.5,
"1,205",1,3,3,87.7,"1,683",565,375,318,305,333,"-9,999",157,188,109,116,145,135,18,41,54,60,128,21,66.5,
"1,206",1,3,3,80.6,"1,613",555,340,305,303,335,"-9,999",149,184,100,105,143,110,12,40,53,54,114,25,68.0,
"1,207",1,3,1,92.2,"1,673",580,350,314,298,345,"-9,999",152,200,114,116,144,123,14,37,50,55,129,25,67.5,
"1,208",1,3,1,78.4,"1,815",579,355,330,295,327,"-9,999",151,203,101,105,135,115,15,34,50,54,128,23,64.5,
"1,209",1,2,1,115.5,"1,816",584,375,315,305,348,"-9,999",157,200,108,113,148,145,19,35,49,57,136,21,65.0,
"1,210",1,2,1,104.7,"1,897",600,370,315,300,325,"-9,999",160,205,104,110,135,115,13,34,50,57,114,25,68.0,
"1,211",1,2,3,83.6,"1,618",567,360,305,315,353,"-9,999",152,197,113,120,150,125,19,41,51,55,134,20,63.5,
"1,212",1,1,3,129.9,"1,834",575,365,317,315,361,"-9,999",155,200,105,111,146,133,19,36,49,51,130,20,65.5,
"1,213",1,2,1,116.2,"1,800",575,355,315,315,343,"-9,999",151,199,110,120,148,130,17,40,43,50,117,19,62.0,
"1,214",1,2,3,104.2,"1,746",561,350,310,315,365,"-9,999",156,191,95,102,151,127,13,36,52,52,127,21,63.5,
"1,215",1,2,1,93.9,"1,801",583,356,315,308,340,"-9,999",155,203,110,115,143,133,17,36,52,51,115,22,64.0,
"1,216",1,2,2,64.1,"1,781",560,350,310,300,335,"-9,999",145,188,100,111,141,105,13,40,44,60,131,22,71.5,
"1,217",1,2,1,75.3,"1,634",575,375,319,298,320,"-9,999",150,202,107,110,143,125,15,31,45,51,125,21,66.5,
"1,218",1,2,3,101.3,"1,735",566,355,300,292,325,"-9,999",160,190,105,110,151,120,15,33,51,55,125,19,63.0,
"1,219",1,3,4,75.3,"1,637",555,332,294,300,342,"-9,999",144,194,109,111,138,124,17,39,55,50,112,23,63.5,
"1,220",1,1,1,114.7,"1,666",577,350,310,302,335,"-9,999",153,195,103,109,145,124,14,35,47,57,125,21,61.0,
"1,221",1,2,3,89.2,"1,683",572,355,315,312,346,"-9,999",158,192,115,121,151,128,17,37,51,51,130,22,66.5,
"1,222",1,2,1,99.8,"1,751",597,365,320,305,352,"-9,999",151,203,103,106,146,118,14,34,48,54,128,25,62.0,
"1,223",1,2,1,117.6,"1,773",599,355,314,315,337,"-9,999",159,202,114,119,160,148,17,41,50,54,126,19,69.5,
"1,224",1,2,3,76.8,"1,635",550,357,315,305,335,"-9,999",143,192,99,105,141,115,18,40,45,59,123,22,64.5,
"1,225",1,1,1,61.2,"1,629",566,347,292,265,290,"-9,999",150,203,108,109,135,117,17,34,47,50,117,17,62.5,
"1,226",1,1,1,84.3,"1,755",575,360,320,295,321,"-9,999",151,195,105,112,141,106,19,32,47,53,119,18,68.0,
"1,227",1,1,2,68.3,"1,731",564,343,300,304,325,"-9,999",161,194,107,116,144,122,19,37,53,55,125,15,68.0,
